pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,distance_km,hour,is_rush_hour,minute_per_km,duration_min,surge_multiplier,price
2026-01-01 10:20:00,28.145587032508388,-25.742703166707432,28.221324450361916,-25.663954926433366,12.16266742098851,10,False,1.398903408743874,17.01439691463889,1.0,168.10229885404863
2026-01-01 10:25:00,28.185421557725252,-25.66788738955148,28.137144237100195,-25.668376782926053,5.374507456554547,10,False,1.3390931221264373,7.196965969889447,1.0,84.59685139500053
2026-01-01 10:30:00,28.2636029531845,-25.700696487845978,28.239061621618706,-25.673400836030805,4.086110596262466,10,False,1.4473283573220186,5.913943737124648,1.0,69.2697659222993
2026-01-01 10:35:00,28.27214611665127,-25.665321697283115,28.114131758534878,-25.719062763753687,18.579651360109033,10,False,1.3837356271366592,25.709325526760956,1.0,246.51455793528422
2026-01-01 10:40:00,28.10139042610624,-25.68992602255496,28.15693713715989,-25.66771182144592,6.65960476208332,10,False,1.4189254966904994,9.449482994801489,1.0,100.76018707823786
2026-01-01 10:45:00,28.202149460515514,-25.681816696796712,28.23367266945709,-25.73171979197107,6.570739367580045,10,False,1.3214530580347879,8.682923630838218,1.0,99.09276431113489
2026-01-01 10:50:00,28.183482200629758,-25.650649843960426,28.1620620263087,-25.737559079414495,9.964252562720851,10,False,1.4263167979031985,14.212180808758745,1.0,141.39774091781226
2026-01-01 10:55:00,28.14442156209415,-25.7267664454076,28.109969374822892,-25.74550436665105,4.365763905740785,10,False,1.374710097789025,6.00165972578471,1.0,72.42489671635488
2026-01-01 11:00:00,28.123973073466736,-25.68760544252386,28.266374081870193,-25.65606896369944,16.23616479998285,11,False,1.366837949943699,22.192206210156602,1.0,217.57079838895226
2026-01-01 11:05:00,28.167523034280727,-25.70396786099426,28.162066001426915,-25.719198910229473,1.8010601351653366,11,False,1.4959831157555603,2.694355552667771,1.0,41.2365814842197
2026-01-01 11:10:00,28.288581940782503,-25.746054804707732,28.112621044971736,-25.65823821198221,21.891861531723425,11,False,1.3864861285520496,30.352762341916755,1.0,287.1279629566828
2026-01-01 11:15:00,28.16464058640415,-25.748552935849712,28.114957632900573,-25.722738643848068,6.23270086753732,11,False,1.4356076756231468,8.947713205299623,1.0,95.61265142768018
2026-01-01 11:20:00,28.203758124348674,-25.738077142218213,28.15035175975775,-25.659243404066363,10.599977876099869,11,False,1.4255455071147682,15.110750836790112,1.0,149.19943239020967
2026-01-01 11:25:00,28.240603791779037,-25.685090825946144,28.135603189444307,-25.65960709471539,12.02799440786047,11,False,1.3208607101770315,15.887305235571946,1.0,165.60651319847992
2026-01-01 11:30:00,28.17272592047586,-25.69328369120866,28.25486002355603,-25.65763239549893,9.967352959683106,11,False,1.4495855074128632,14.448530397625339,1.0,141.64455991437697
2026-01-01 11:35:00,28.294356416544193,-25.694657043883627,28.16433680933341,-25.70038465607158,14.487819568686316,11,False,1.3646318406867153,19.770539885553422,1.0,196.15950115254756
2026-01-01 11:40:00,28.292489458988424,-25.746814323747174,28.260939157007968,-25.66340537132011,9.927144674764168,11,False,1.459787909839347,14.491525775446789,1.0,141.24096462030798
2026-01-01 11:45:00,28.150356459165074,-25.703069700363997,28.134769199564634,-25.654923410383265,5.633526642929289,11,False,1.4215281565230766,8.008216743446908,1.0,88.1761881413244
2026-01-01 11:50:00,28.199449701178477,-25.657537718215746,28.19857583590882,-25.717538305810283,6.67997377037037,11,False,1.363418297990698,9.107598468620875,1.0,100.67655009583285
2026-01-01 11:55:00,28.160175661963354,-25.710240813068935,28.23760742671063,-25.708112559431743,8.62295933514432,11,False,1.3712585920662141,11.824307077354216,1.0,124.49442905620631
2026-01-01 12:00:00,28.156968098875495,-25.687507753021155,28.23039817077317,-25.678075981266424,8.241390165115176,12,False,1.4463014739332722,11.919534743065253,1.0,120.38287308502566
2026-01-01 12:05:00,28.10737738947091,-25.672018132437685,28.220225881986053,-25.71996401782767,13.64911683598923,12,False,1.4100118630245764,19.245416658553285,1.0,186.46116018857947
2026-01-01 12:10:00,28.22191286679598,-25.67160747208581,28.284964320386234,-25.674619069108733,7.026889735923943,12,False,1.4336702081342632,10.074242470238596,1.0,105.36260531837812
2026-01-01 12:15:00,28.200535804645774,-25.69807199176047,28.14570502954135,-25.742610785478647,7.863730247108422,12,False,1.3316636642150377,10.471843835263025,1.0,114.92569216992936
2026-01-01 12:20:00,28.11029575025,-25.664204805459764,28.198743840892423,-25.697650161571143,10.526456273466273,12,False,1.4573953344456838,15.341208261196245,1.0,148.59810644320564
2026-01-01 12:25:00,28.155729292847322,-25.710862190663626,28.276798510014483,-25.737768651591626,13.806244155010946,12,False,1.364078263783007,18.832797556331617,1.0,187.81820350581887
2026-01-01 12:30:00,28.28165317719333,-25.66113067852152,28.11557875311903,-25.720667652356333,19.639500059359847,12,False,1.4239722534315347,27.9661031557954,1.0,260.20399349317415
2026-01-01 12:35:00,28.147912378133395,-25.725977283360447,28.111177653650618,-25.72413746075135,4.094435147313315,12,False,1.3229359650484018,5.416675512939036,1.0,68.9137945820916
2026-01-01 12:40:00,28.128978974418246,-25.72197835930094,28.14666045751166,-25.66610679264373,6.523643405993542,12,False,1.3642840482313934,8.900102635146904,1.0,98.77016983756117
2026-01-01 12:45:00,28.197890552055515,-25.7446879375801,28.226604243907605,-25.73064827445938,3.5580425725687714,12,False,1.4297734586133284,5.087194834875117,1.0,62.71694364964409
2026-01-01 12:50:00,28.297130090822122,-25.67044181634577,28.151975925289964,-25.669155207984087,16.159196450021795,12,False,1.35484122645805,21.8931455369241,1.0,216.45499193347143
2026-01-01 12:55:00,28.1484110543023,-25.70829447637673,28.13804797676176,-25.670603965409207,4.351413213335248,12,False,1.4760624393499635,6.4229576022952894,1.0,72.6462071887535
2026-01-01 13:00:00,28.234427109481178,-25.72708833860886,28.19176046307166,-25.700111694444278,5.619380284145921,13,False,1.432245679888684,8.048333135619641,1.0,88.0566829476628
2026-01-01 13:05:00,28.252323923065745,-25.726820972238343,28.222719613753885,-25.726615674440385,3.295630953903254,13,False,1.474055678659359,4.857943522366652,1.0,59.62408966306578
2026-01-01 13:10:00,28.147527508798483,-25.659860005877075,28.14971154140335,-25.727310366004378,7.512509258246325,13,False,1.3790781404502241,10.360337297977434,1.0,110.96190540888927
2026-01-01 13:15:00,28.245643269722372,-25.666608339953896,28.16013823734475,-25.703507535288413,10.36691141602043,13,False,1.306797028524935,13.547449033436726,1.0,145.2287297063178
